V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
397643	0	12	13	13	0.923076923076923	9	9	9	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667	4	7	7	0.571428571428571	8	8	8	1
397646	0	10	10	10	1	11	13	13	0.846153846153846	10	13	13	0.769230769230769	6	6	6	1	5	6	6	0.833333333333333	11	11	11	1
397648	0	14	15	15	0.933333333333333	9	10	10	0.9	12	14	14	0.857142857142857	11	16	16	0.6875	9	11	11	0.818181818181818	13	13	13	1
397706	0	9	9	9	1	9	9	9	1	7	7	7	1	5	5	5	1	13	13	13	1	9	11	11	0.818181818181818
398843	0	8	8	8	1	11	12	12	0.916666666666667	7	7	7	1	9	9	9	1	13	13	13	1	10	11	11	0.909090909090909
399116	0	5	5	5	1	6	9	9	0.666666666666667	11	12	12	0.916666666666667	9	10	10	0.9	10	10	10	1	7	7	7	1
399341	0	8	8	8	1	5	6	6	0.833333333333333	13	13	13	1	8	8	8	1	9	9	9	1	12	12	12	1
399617	0	13	14	14	0.928571428571429	6	6	6	1	8	9	9	0.888888888888889	5	5	5	1	16	16	16	1	10	10	10	1
399915	0	7	7	7	1	12	12	12	1	5	5	5	1	6	7	7	0.857142857142857	6	7	7	0.857142857142857	8	8	8	1
399976	1	6	6	6	1	9	9	9	1	12	12	12	1	15	15	15	1	7	8	8	0.875	12	12	12	1
400117	0	6	8	8	0.75	14	15	15	0.933333333333333	12	12	12	1	12	13	13	0.923076923076923	13	15	15	0.866666666666667	9	10	10	0.9
401182	0	7	7	7	1	8	8	8	1	10	11	11	0.909090909090909	12	12	12	1	12	12	12	1	12	12	12	1
401872	1	6	6	6	1	8	8	8	1	12	14	14	0.857142857142857	7	8	8	0.875	8	9	9	0.888888888888889	6	7	7	0.857142857142857
401890	0	10	10	10	1	10	12	12	0.833333333333333	7	7	7	1	8	8	8	1	9	9	9	1	7	7	7	1
401894	1	5	5	5	1	10	10	10	1	9	9	9	1	7	7	7	1	5	6	6	0.833333333333333	10	11	11	0.909090909090909
401904	0	11	12	12	0.916666666666667	7	7	7	1	7	7	7	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909	13	13	13	1
401909	1	8	8	8	1	8	8	8	1	7	7	7	1	9	9	9	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889
401930	0	12	13	13	0.923076923076923	14	14	14	1	7	7	7	1	9	10	10	0.9	10	11	11	0.909090909090909	8	8	8	1
401969	0	6	6	6	1	10	10	10	1	6	7	7	0.857142857142857	9	10	10	0.9	11	13	13	0.846153846153846	7	7	7	1
402075	1	8	8	8	1	13	13	13	1	10	10	10	1	8	9	9	0.888888888888889	10	10	10	1	8	9	9	0.888888888888889
403422	0	8	9	9	0.888888888888889	10	10	10	1	10	11	11	0.909090909090909	9	10	10	0.9	6	7	7	0.857142857142857	9	9	9	1
403639	1	12	14	14	0.857142857142857	8	8	8	1	7	8	8	0.875	5	5	5	1	11	11	11	1	8	8	8	1
403707	0	11	12	12	0.916666666666667	9	12	12	0.75	5	5	5	1	9	10	10	0.9	11	11	11	1	10	10	10	1
404024	1	11	14	14	0.785714285714286	6	7	7	0.857142857142857	6	7	7	0.857142857142857	4	4	4	1	6	7	7	0.857142857142857	12	13	13	0.923076923076923
404097	0	10	12	12	0.833333333333333	11	13	13	0.846153846153846	10	11	11	0.909090909090909	9	11	11	0.818181818181818	5	5	5	1	10	10	10	1
404166	1	12	12	12	1	11	11	11	1	9	9	9	1	11	13	13	0.846153846153846	9	10	10	0.9	6	6	6	1
404236	1	8	8	8	1	8	9	9	0.888888888888889	5	6	6	0.833333333333333	8	8	8	1	12	12	12	1	5	5	5	1
404255	1	8	8	8	1	6	6	6	1	9	9	9	1	10	11	11	0.909090909090909	5	7	7	0.714285714285714	6	7	7	0.857142857142857
404484	1	11	12	12	0.916666666666667	9	9	9	1	8	8	8	1	8	11	11	0.727272727272727	8	8	8	1	10	10	10	1
404594	0	5	5	5	1	8	10	10	0.8	8	9	9	0.888888888888889	10	10	10	1	9	10	10	0.9	6	6	6	1
404721	0	7	7	7	1	8	9	9	0.888888888888889	9	10	10	0.9	11	11	11	1	14	15	15	0.933333333333333	10	11	11	0.909090909090909
404735	0	14	14	14	1	6	6	6	1	9	9	9	1	10	11	11	0.909090909090909	4	5	5	0.8	11	13	13	0.846153846153846
404747	0	11	13	13	0.846153846153846	7	8	8	0.875	11	12	12	0.916666666666667	8	9	9	0.888888888888889	12	12	12	1	8	9	9	0.888888888888889
404749	0	11	11	11	1	8	8	8	1	10	10	10	1	5	5	5	1	8	8	8	1	6	8	8	0.75
404754	0	11	13	13	0.846153846153846	9	12	12	0.75	10	11	11	0.909090909090909	5	5	5	1	13	14	14	0.928571428571429	7	10	10	0.7
404762	0	4	4	4	1	8	8	8	1	8	9	9	0.888888888888889	12	12	12	1	14	14	14	1	13	13	13	1
404777	1	7	8	8	0.875	6	6	6	1	7	7	7	1	7	7	7	1	10	10	10	1	11	12	12	0.916666666666667
404795	1	13	13	13	1	5	5	5	1	16	17	17	0.941176470588235	8	8	8	1	13	14	14	0.928571428571429	6	7	7	0.857142857142857
405404	1	10	10	10	1	16	17	17	0.941176470588235	12	12	12	1	9	11	11	0.818181818181818	10	10	10	1	5	7	7	0.714285714285714
405587	1	7	7	7	1	12	12	12	1	10	11	11	0.909090909090909	12	12	12	1	11	11	11	1	9	9	9	1
406018	0	6	7	7	0.857142857142857	14	14	14	1	4	4	4	1	10	10	10	1	6	6	6	1	10	11	11	0.909090909090909
406593	1	11	11	11	1	8	9	9	0.888888888888889	5	5	5	1	13	14	14	0.928571428571429	7	8	8	0.875	9	10	10	0.9
406644	0	14	14	14	1	14	14	14	1	7	8	8	0.875	6	7	7	0.857142857142857	11	11	11	1	8	8	8	1
406929	0	11	11	11	1	9	10	10	0.9	7	9	9	0.777777777777778	16	16	16	1	8	8	8	1	4	4	4	1
407285	0	9	9	9	1	9	9	9	1	6	7	7	0.857142857142857	8	8	8	1	9	9	9	1	7	9	9	0.777777777777778
408222	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	12	12	12	1	9	10	10	0.9	10	11	11	0.909090909090909	13	13	13	1
408696	1	10	11	11	0.909090909090909	5	5	5	1	7	8	8	0.875	7	7	7	1	10	10	10	1	12	12	12	1
408805	1	7	7	7	1	9	10	10	0.9	13	14	14	0.928571428571429	11	11	11	1	6	7	7	0.857142857142857	8	8	8	1
409270	1	10	10	10	1	8	10	10	0.8	5	6	6	0.833333333333333	12	12	12	1	6	8	8	0.75	8	8	8	1
409485	0	16	17	17	0.941176470588235	10	10	10	1	6	7	7	0.857142857142857	5	8	8	0.625	13	13	13	1	6	6	6	1
409677	0	11	11	11	1	9	10	10	0.9	8	8	8	1	6	6	6	1	15	15	15	1	10	10	10	1
409792	0	16	17	17	0.941176470588235	9	9	9	1	9	11	11	0.818181818181818	4	4	4	1	11	11	11	1	7	8	8	0.875
409803	1	8	8	8	1	13	13	13	1	14	15	15	0.933333333333333	7	8	8	0.875	14	14	14	1	9	9	9	1
409807	1	12	12	12	1	10	10	10	1	9	9	9	1	14	14	14	1	12	12	12	1	10	10	10	1
409809	0	10	10	10	1	13	13	13	1	9	9	9	1	13	13	13	1	6	7	7	0.857142857142857	8	8	8	1
409818	0	7	7	7	1	12	12	12	1	7	7	7	1	12	13	13	0.923076923076923	5	6	6	0.833333333333333	10	10	10	1
409828	0	15	16	16	0.9375	9	10	10	0.9	10	10	10	1	8	8	8	1	13	14	14	0.928571428571429	10	11	11	0.909090909090909
409831	0	8	8	8	1	9	9	9	1	3	3	3	1	12	13	13	0.923076923076923	12	13	13	0.923076923076923	5	7	7	0.714285714285714
410056	1	9	11	11	0.818181818181818	9	9	9	1	10	10	10	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	8	8	8	1
410162	1	5	6	6	0.833333333333333	15	16	16	0.9375	6	8	8	0.75	5	5	5	1	9	9	9	1	6	6	6	1
411084	0	8	9	9	0.888888888888889	11	11	11	1	18	20	20	0.9	9	9	9	1	9	9	9	1	9	10	10	0.9
411186	0	8	8	8	1	11	12	12	0.916666666666667	11	13	13	0.846153846153846	14	16	16	0.875	10	11	11	0.909090909090909	14	14	14	1
411450	1	10	10	10	1	9	9	9	1	11	11	11	1	4	4	4	1	13	14	14	0.928571428571429	12	13	13	0.923076923076923
411961	0	11	11	11	1	6	6	6	1	9	9	9	1	10	10	10	1	7	9	9	0.777777777777778	8	9	9	0.888888888888889
412177	0	10	10	10	1	6	8	8	0.75	5	6	6	0.833333333333333	8	9	9	0.888888888888889	10	10	10	1	6	7	7	0.857142857142857
412267	1	9	10	10	0.9	10	11	11	0.909090909090909	10	14	14	0.714285714285714	9	9	9	1	7	8	8	0.875	8	9	9	0.888888888888889
412730	1	5	8	8	0.625	6	7	7	0.857142857142857	9	10	10	0.9	8	8	8	1	5	5	5	1	10	11	11	0.909090909090909
412846	0	6	7	7	0.857142857142857	8	9	9	0.888888888888889	4	5	5	0.8	4	6	6	0.666666666666667	7	9	9	0.777777777777778	10	10	10	1
413192	0	7	7	7	1	9	10	10	0.9	6	6	6	1	3	3	3	1	8	9	9	0.888888888888889	10	12	12	0.833333333333333
413209	1	8	8	8	1	7	7	7	1	5	5	5	1	9	9	9	1	8	10	10	0.8	13	13	13	1
413216	0	14	15	15	0.933333333333333	14	15	15	0.933333333333333	6	7	7	0.857142857142857	8	11	11	0.727272727272727	7	7	7	1	9	9	9	1
413239	0	14	15	15	0.933333333333333	9	10	10	0.9	7	7	7	1	17	17	17	1	5	5	5	1	12	12	12	1
413582	0	8	8	8	1	5	5	5	1	9	9	9	1	10	11	11	0.909090909090909	11	11	11	1	13	14	14	0.928571428571429
413584	0	12	14	14	0.857142857142857	4	5	5	0.8	11	12	12	0.916666666666667	12	13	13	0.923076923076923	11	11	11	1	10	11	11	0.909090909090909
413587	1	15	15	15	1	8	11	11	0.727272727272727	13	13	13	1	7	7	7	1	10	10	10	1	10	15	15	0.666666666666667
413610	0	10	11	11	0.909090909090909	10	10	10	1	10	12	12	0.833333333333333	8	8	8	1	11	11	11	1	9	9	9	1
413653	1	7	9	9	0.777777777777778	7	10	10	0.7	7	10	10	0.7	7	7	7	1	13	13	13	1	12	12	12	1
413780	0	8	11	11	0.727272727272727	6	7	7	0.857142857142857	9	9	9	1	10	10	10	1	11	11	11	1	12	13	13	0.923076923076923
414040	1	8	13	13	0.615384615384615	6	7	7	0.857142857142857	10	11	11	0.909090909090909	7	7	7	1	9	9	9	1	11	14	14	0.785714285714286
414151	1	10	11	11	0.909090909090909	12	15	15	0.8	5	6	6	0.833333333333333	13	13	13	1	13	13	13	1	7	9	9	0.777777777777778
415570	0	4	4	4	1	8	9	9	0.888888888888889	12	12	12	1	7	8	8	0.875	8	8	8	1	6	6	6	1
415666	1	12	13	13	0.923076923076923	6	8	8	0.75	7	9	9	0.777777777777778	5	5	5	1	9	9	9	1	13	14	14	0.928571428571429
415674	1	7	9	9	0.777777777777778	6	9	9	0.666666666666667	9	9	9	1	8	10	10	0.8	12	12	12	1	8	9	9	0.888888888888889
415830	0	5	5	5	1	13	13	13	1	5	6	6	0.833333333333333	9	9	9	1	4	5	5	0.8	15	17	17	0.882352941176471
415923	0	11	11	11	1	8	9	9	0.888888888888889	20	21	21	0.952380952380952	8	8	8	1	9	10	10	0.9	11	11	11	1
416051	1	12	12	12	1	10	10	10	1	8	8	8	1	13	13	13	1	7	7	7	1	8	9	9	0.888888888888889
416982	0	10	10	10	1	9	10	10	0.9	6	8	8	0.75	11	13	13	0.846153846153846	7	7	7	1	9	10	10	0.9
417489	1	5	5	5	1	6	6	6	1	10	10	10	1	8	9	9	0.888888888888889	8	8	8	1	9	11	11	0.818181818181818
417615	1	4	4	4	1	11	13	13	0.846153846153846	14	14	14	1	7	9	9	0.777777777777778	6	7	7	0.857142857142857	11	11	11	1
417863	0	12	12	12	1	7	7	7	1	5	6	6	0.833333333333333	8	9	9	0.888888888888889	7	9	9	0.777777777777778	10	10	10	1
418198	1	8	11	11	0.727272727272727	9	9	9	1	9	12	12	0.75	7	7	7	1	11	11	11	1	9	10	10	0.9
418407	1	9	10	10	0.9	8	8	8	1	9	11	11	0.818181818181818	9	9	9	1	9	10	10	0.9	13	14	14	0.928571428571429
418429	1	3	4	4	0.75	13	14	14	0.928571428571429	13	17	17	0.764705882352941	10	11	11	0.909090909090909	14	16	16	0.875	9	9	9	1
418487	1	5	7	7	0.714285714285714	10	10	10	1	8	9	9	0.888888888888889	7	8	8	0.875	9	10	10	0.9	13	16	16	0.8125
419178	0	4	4	4	1	7	10	10	0.7	14	14	14	1	6	10	10	0.6	9	10	10	0.9	9	9	9	1
419182	0	8	8	8	1	5	7	7	0.714285714285714	6	7	7	0.857142857142857	9	13	13	0.692307692307692	10	11	11	0.909090909090909	8	9	9	0.888888888888889
419185	0	11	15	15	0.733333333333333	11	11	11	1	3	4	4	0.75	8	8	8	1	10	12	12	0.833333333333333	5	5	5	1
419186	0	7	8	8	0.875	12	13	13	0.923076923076923	12	14	14	0.857142857142857	10	10	10	1	9	11	11	0.818181818181818	8	8	8	1
419980	1	13	15	15	0.866666666666667	6	7	7	0.857142857142857	6	6	6	1	14	14	14	1	6	10	10	0.6	10	13	13	0.769230769230769
420612	1	11	11	11	1	8	8	8	1	9	9	9	1	12	13	13	0.923076923076923	8	8	8	1	12	12	12	1
420631	0	14	14	14	1	10	11	11	0.909090909090909	9	9	9	1	11	11	11	1	20	21	21	0.952380952380952	11	11	11	1
421404	1	12	13	13	0.923076923076923	7	7	7	1	13	13	13	1	9	10	10	0.9	10	11	11	0.909090909090909	8	9	9	0.888888888888889
421655	0	6	6	6	1	9	10	10	0.9	9	10	10	0.9	8	8	8	1	14	14	14	1	9	9	9	1
421661	1	9	10	10	0.9	7	7	7	1	7	7	7	1	10	11	11	0.909090909090909	15	15	15	1	8	9	9	0.888888888888889
422037	1	11	11	11	1	10	11	11	0.909090909090909	13	13	13	1	8	8	8	1	10	10	10	1	9	9	9	1
422050	1	8	8	8	1	7	7	7	1	8	8	8	1	7	7	7	1	13	13	13	1	12	12	12	1
422063	0	13	13	13	1	9	10	10	0.9	12	12	12	1	8	11	11	0.727272727272727	8	8	8	1	7	9	9	0.777777777777778
422066	0	7	7	7	1	12	12	12	1	6	6	6	1	14	14	14	1	13	13	13	1	14	14	14	1
422410	0	12	12	12	1	10	11	11	0.909090909090909	7	8	8	0.875	5	5	5	1	8	9	9	0.888888888888889	9	10	10	0.9
422414	1	9	11	11	0.818181818181818	11	13	13	0.846153846153846	10	13	13	0.769230769230769	9	10	10	0.9	6	6	6	1	12	14	14	0.857142857142857
422417	1	14	14	14	1	7	8	8	0.875	7	7	7	1	4	4	4	1	10	12	12	0.833333333333333	8	10	10	0.8
422432	1	9	9	9	1	8	9	9	0.888888888888889	9	11	11	0.818181818181818	8	11	11	0.727272727272727	11	12	12	0.916666666666667	9	9	9	1
422437	1	10	10	10	1	9	14	14	0.642857142857143	9	10	10	0.9	5	7	7	0.714285714285714	11	11	11	1	5	5	5	1
422441	1	9	10	10	0.9	14	15	15	0.933333333333333	7	7	7	1	8	8	8	1	11	11	11	1	5	6	6	0.833333333333333
422462	0	10	10	10	1	7	8	8	0.875	10	12	12	0.833333333333333	11	11	11	1	9	11	11	0.818181818181818	4	4	4	1
423049	0	10	10	10	1	15	15	15	1	10	11	11	0.909090909090909	7	7	7	1	9	12	12	0.75	9	10	10	0.9
423055	0	13	13	13	1	4	4	4	1	10	11	11	0.909090909090909	12	12	12	1	5	6	6	0.833333333333333	11	11	11	1
423197	0	8	8	8	1	14	14	14	1	9	10	10	0.9	13	14	14	0.928571428571429	13	13	13	1	11	12	12	0.916666666666667
423328	0	6	7	7	0.857142857142857	8	10	10	0.8	10	12	12	0.833333333333333	13	14	14	0.928571428571429	9	11	11	0.818181818181818	8	9	9	0.888888888888889
424332	0	7	9	9	0.777777777777778	14	14	14	1	7	8	8	0.875	7	7	7	1	10	11	11	0.909090909090909	9	9	9	1
424474	0	6	7	7	0.857142857142857	11	12	12	0.916666666666667	6	6	6	1	7	7	7	1	6	6	6	1	9	11	11	0.818181818181818
425228	0	6	6	6	1	7	7	7	1	7	7	7	1	10	10	10	1	7	9	9	0.777777777777778	11	15	15	0.733333333333333
425518	0	12	12	12	1	8	9	9	0.888888888888889	7	8	8	0.875	10	11	11	0.909090909090909	9	9	9	1	10	11	11	0.909090909090909
425984	0	10	11	11	0.909090909090909	6	6	6	1	10	10	10	1	10	10	10	1	10	10	10	1	10	12	12	0.833333333333333
426031	0	10	11	11	0.909090909090909	11	12	12	0.916666666666667	11	12	12	0.916666666666667	11	12	12	0.916666666666667	5	7	7	0.714285714285714	5	6	6	0.833333333333333
427053	0	7	9	9	0.777777777777778	7	8	8	0.875	6	6	6	1	7	7	7	1	13	15	15	0.866666666666667	9	10	10	0.9
427062	0	4	4	4	1	11	13	13	0.846153846153846	14	14	14	1	10	10	10	1	5	7	7	0.714285714285714	8	10	10	0.8
427472	0	12	12	12	1	8	9	9	0.888888888888889	7	8	8	0.875	6	7	7	0.857142857142857	5	7	7	0.714285714285714	10	10	10	1
427525	0	10	10	10	1	7	8	8	0.875	9	9	9	1	11	11	11	1	7	7	7	1	8	10	10	0.8
427737	0	12	13	13	0.923076923076923	11	13	13	0.846153846153846	11	11	11	1	10	11	11	0.909090909090909	10	10	10	1	3	4	4	0.75
427745	0	8	9	9	0.888888888888889	10	13	13	0.769230769230769	6	7	7	0.857142857142857	12	12	12	1	4	4	4	1	8	8	8	1
427755	0	8	9	9	0.888888888888889	15	16	16	0.9375	13	13	13	1	7	7	7	1	6	7	7	0.857142857142857	8	8	8	1
428168	0	10	10	10	1	8	8	8	1	16	16	16	1	11	11	11	1	6	7	7	0.857142857142857	9	9	9	1
428571	0	6	7	7	0.857142857142857	10	10	10	1	8	10	10	0.8	9	10	10	0.9	9	13	13	0.692307692307692	7	7	7	1
428988	0	11	11	11	1	7	8	8	0.875	4	5	5	0.8	8	8	8	1	12	13	13	0.923076923076923	9	9	9	1
429315	0	7	8	8	0.875	4	5	5	0.8	12	12	12	1	8	8	8	1	6	6	6	1	8	9	9	0.888888888888889
429334	0	7	10	10	0.7	8	8	8	1	6	6	6	1	7	9	9	0.777777777777778	7	7	7	1	12	14	14	0.857142857142857
429336	0	5	5	5	1	7	9	9	0.777777777777778	11	11	11	1	12	12	12	1	5	6	6	0.833333333333333	9	9	9	1
429375	0	8	8	8	1	14	16	16	0.875	11	11	11	1	7	7	7	1	5	6	6	0.833333333333333	10	10	10	1
429383	0	7	7	7	1	3	3	3	1	6	7	7	0.857142857142857	5	5	5	1	10	10	10	1	7	9	9	0.777777777777778
429745	0	5	5	5	1	11	12	12	0.916666666666667	11	12	12	0.916666666666667	10	11	11	0.909090909090909	7	7	7	1	9	9	9	1
429746	0	9	11	11	0.818181818181818	14	15	15	0.933333333333333	6	7	7	0.857142857142857	9	10	10	0.9	12	12	12	1	8	9	9	0.888888888888889
429758	0	7	10	10	0.7	8	8	8	1	8	8	8	1	6	6	6	1	6	8	8	0.75	12	12	12	1
429766	1	7	8	8	0.875	12	12	12	1	5	5	5	1	12	12	12	1	7	9	9	0.777777777777778	13	13	13	1
429768	1	8	9	9	0.888888888888889	7	8	8	0.875	11	15	15	0.733333333333333	10	11	11	0.909090909090909	16	18	18	0.888888888888889	4	4	4	1
430457	1	12	14	14	0.857142857142857	11	13	13	0.846153846153846	10	10	10	1	6	6	6	1	6	6	6	1	12	12	12	1
431615	0	9	9	9	1	13	14	14	0.928571428571429	10	14	14	0.714285714285714	7	7	7	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667
432123	1	9	9	9	1	12	14	14	0.857142857142857	8	9	9	0.888888888888889	8	8	8	1	15	15	15	1	11	13	13	0.846153846153846
432714	0	9	11	11	0.818181818181818	11	11	11	1	11	11	11	1	7	7	7	1	4	4	4	1	14	15	15	0.933333333333333
432717	1	9	9	9	1	7	7	7	1	8	8	8	1	9	9	9	1	8	9	9	0.888888888888889	6	8	8	0.75
433038	1	14	14	14	1	12	13	13	0.923076923076923	12	12	12	1	12	13	13	0.923076923076923	8	8	8	1	8	9	9	0.888888888888889
433063	1	7	7	7	1	16	16	16	1	13	13	13	1	8	8	8	1	7	8	8	0.875	9	9	9	1
433318	1	16	16	16	1	11	11	11	1	13	13	13	1	6	7	7	0.857142857142857	11	11	11	1	6	6	6	1
434743	1	8	8	8	1	8	9	9	0.888888888888889	5	5	5	1	8	8	8	1	9	11	11	0.818181818181818	10	10	10	1
434747	0	4	5	5	0.8	10	12	12	0.833333333333333	13	13	13	1	9	10	10	0.9	7	7	7	1	7	8	8	0.875
434758	1	6	6	6	1	10	10	10	1	6	6	6	1	10	12	12	0.833333333333333	12	13	13	0.923076923076923	6	7	7	0.857142857142857
434769	1	7	7	7	1	6	6	6	1	5	5	5	1	11	12	12	0.916666666666667	10	12	12	0.833333333333333	7	7	7	1
434771	1	10	10	10	1	5	5	5	1	9	9	9	1	6	7	7	0.857142857142857	8	8	8	1	11	11	11	1
434828	0	9	11	11	0.818181818181818	7	9	9	0.777777777777778	12	15	15	0.8	9	10	10	0.9	10	11	11	0.909090909090909	14	15	15	0.933333333333333
434829	1	6	7	7	0.857142857142857	9	9	9	1	9	9	9	1	3	3	3	1	11	13	13	0.846153846153846	8	8	8	1
434831	1	8	9	9	0.888888888888889	16	18	18	0.888888888888889	8	8	8	1	12	12	12	1	17	17	17	1	10	10	10	1
434835	1	12	15	15	0.8	9	10	10	0.9	6	10	10	0.6	9	9	9	1	8	9	9	0.888888888888889	9	9	9	1
434846	0	12	12	12	1	7	8	8	0.875	15	18	18	0.833333333333333	10	10	10	1	6	8	8	0.75	10	11	11	0.909090909090909
434852	1	8	9	9	0.888888888888889	13	14	14	0.928571428571429	5	7	7	0.714285714285714	15	16	16	0.9375	9	10	10	0.9	13	14	14	0.928571428571429
434858	0	8	8	8	1	8	10	10	0.8	9	9	9	1	8	8	8	1	14	14	14	1	8	10	10	0.8
434865	0	8	9	9	0.888888888888889	7	7	7	1	12	13	13	0.923076923076923	9	9	9	1	8	11	11	0.727272727272727	8	9	9	0.888888888888889
435121	0	11	11	11	1	6	7	7	0.857142857142857	11	11	11	1	7	7	7	1	6	6	6	1	10	10	10	1
435146	0	11	11	11	1	11	13	13	0.846153846153846	6	7	7	0.857142857142857	5	6	6	0.833333333333333	11	11	11	1	6	6	6	1
435493	0	5	6	6	0.833333333333333	8	8	8	1	6	7	7	0.857142857142857	14	14	14	1	8	10	10	0.8	6	8	8	0.75
435752	0	6	6	6	1	10	12	12	0.833333333333333	5	6	6	0.833333333333333	9	10	10	0.9	8	9	9	0.888888888888889	6	6	6	1
435765	1	11	12	12	0.916666666666667	15	15	15	1	12	13	13	0.923076923076923	10	11	11	0.909090909090909	8	12	12	0.666666666666667	10	10	10	1
436031	1	11	11	11	1	15	15	15	1	5	5	5	1	13	14	14	0.928571428571429	7	8	8	0.875	6	6	6	1
436040	1	9	9	9	1	8	8	8	1	8	8	8	1	10	10	10	1	14	16	16	0.875	10	12	12	0.833333333333333
436068	0	3	3	3	1	7	7	7	1	7	7	7	1	6	6	6	1	3	5	5	0.6	5	5	5	1
436074	0	11	11	11	1	6	7	7	0.857142857142857	8	10	10	0.8	15	15	15	1	11	12	12	0.916666666666667	10	12	12	0.833333333333333
436089	0	8	8	8	1	6	6	6	1	8	8	8	1	9	9	9	1	14	14	14	1	13	14	14	0.928571428571429
436101	0	5	5	5	1	8	9	9	0.888888888888889	5	10	10	0.5	13	13	13	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909
436109	0	11	12	12	0.916666666666667	7	7	7	1	7	7	7	1	8	8	8	1	10	10	10	1	12	14	14	0.857142857142857
436121	0	6	6	6	1	9	10	10	0.9	11	15	15	0.733333333333333	6	9	9	0.666666666666667	13	15	15	0.866666666666667	4	4	4	1
436879	0	9	11	11	0.818181818181818	9	12	12	0.75	11	11	11	1	9	11	11	0.818181818181818	6	8	8	0.75	10	11	11	0.909090909090909
437045	0	10	14	14	0.714285714285714	8	8	8	1	6	6	6	1	8	10	10	0.8	13	13	13	1	10	10	10	1
437236	0	14	15	15	0.933333333333333	19	19	19	1	12	12	12	1	6	7	7	0.857142857142857	8	8	8	1	10	10	10	1
437249	0	6	6	6	1	6	6	6	1	9	10	10	0.9	8	8	8	1	8	8	8	1	7	7	7	1
437255	0	9	9	9	1	6	6	6	1	6	6	6	1	4	5	5	0.8	9	11	11	0.818181818181818	6	8	8	0.75
437302	0	9	12	12	0.75	8	9	9	0.888888888888889	3	3	3	1	8	9	9	0.888888888888889	6	9	9	0.666666666666667	12	12	12	1
438034	0	13	13	13	1	7	7	7	1	6	7	7	0.857142857142857	13	13	13	1	8	8	8	1	15	15	15	1
438038	0	10	10	10	1	5	6	6	0.833333333333333	9	9	9	1	7	7	7	1	11	12	12	0.916666666666667	8	10	10	0.8
438041	0	12	12	12	1	14	15	15	0.933333333333333	7	7	7	1	11	11	11	1	9	9	9	1	8	9	9	0.888888888888889
438043	0	9	11	11	0.818181818181818	8	8	8	1	15	15	15	1	10	11	11	0.909090909090909	5	8	8	0.625	5	6	6	0.833333333333333
438057	0	15	15	15	1	12	13	13	0.923076923076923	7	10	10	0.7	7	7	7	1	11	12	12	0.916666666666667	8	8	8	1
438060	0	8	10	10	0.8	9	9	9	1	9	10	10	0.9	10	10	10	1	14	15	15	0.933333333333333	11	11	11	1
438086	0	11	14	14	0.785714285714286	12	13	13	0.923076923076923	12	13	13	0.923076923076923	12	13	13	0.923076923076923	11	11	11	1	9	9	9	1
438123	0	9	10	10	0.9	9	10	10	0.9	7	8	8	0.875	4	4	4	1	8	8	8	1	8	8	8	1
438202	0	4	4	4	1	9	12	12	0.75	17	17	17	1	5	5	5	1	6	6	6	1	7	9	9	0.777777777777778
438712	0	5	6	6	0.833333333333333	8	9	9	0.888888888888889	8	9	9	0.888888888888889	10	11	11	0.909090909090909	9	10	10	0.9	2	2	2	1
438899	0	9	10	10	0.9	7	9	9	0.777777777777778	13	13	13	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	11	11	11	1
438902	0	14	15	15	0.933333333333333	11	11	11	1	6	6	6	1	14	14	14	1	6	7	7	0.857142857142857	7	7	7	1
438904	0	13	15	15	0.866666666666667	8	8	8	1	10	11	11	0.909090909090909	6	8	8	0.75	5	6	6	0.833333333333333	12	12	12	1
438968	0	10	11	11	0.909090909090909	6	8	8	0.75	9	9	9	1	11	12	12	0.916666666666667	14	15	15	0.933333333333333	9	9	9	1
438972	0	11	11	11	1	9	9	9	1	8	9	9	0.888888888888889	14	15	15	0.933333333333333	11	11	11	1	8	8	8	1
439586	0	7	7	7	1	5	5	5	1	5	5	5	1	15	15	15	1	6	7	7	0.857142857142857	10	11	11	0.909090909090909
439701	0	7	7	7	1	11	11	11	1	16	16	16	1	11	12	12	0.916666666666667	7	7	7	1	14	15	15	0.933333333333333
439733	0	10	10	10	1	11	11	11	1	17	17	17	1	9	9	9	1	7	7	7	1	9	9	9	1
439764	0	8	8	8	1	15	16	16	0.9375	7	9	9	0.777777777777778	7	7	7	1	13	16	16	0.8125	8	10	10	0.8
439765	0	9	10	10	0.9	15	15	15	1	5	6	6	0.833333333333333	11	11	11	1	6	6	6	1	11	13	13	0.846153846153846
439779	0	15	17	17	0.882352941176471	11	11	11	1	7	7	7	1	7	7	7	1	6	6	6	1	6	8	8	0.75
440515	0	7	8	8	0.875	5	6	6	0.833333333333333	8	9	9	0.888888888888889	9	9	9	1	4	4	4	1	10	10	10	1
