V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
525452	0	9	9	9	1	13	14	14	0.928571428571429	2	2	2	1	6	8	8	0.75	12	12	12	1	11	11	11	1
525465	1	7	9	9	0.777777777777778	8	9	9	0.888888888888889	12	12	12	1	9	9	9	1	13	13	13	1	6	9	9	0.666666666666667
525469	0	5	5	5	1	9	10	10	0.9	8	8	8	1	7	8	8	0.875	8	8	8	1	7	8	8	0.875
525475	0	9	10	10	0.9	11	12	12	0.916666666666667	10	11	11	0.909090909090909	17	17	17	1	6	7	7	0.857142857142857	9	10	10	0.9
525578	1	9	10	10	0.9	7	8	8	0.875	9	10	10	0.9	10	10	10	1	6	6	6	1	13	14	14	0.928571428571429
525584	0	8	8	8	1	7	7	7	1	9	9	9	1	7	9	9	0.777777777777778	8	9	9	0.888888888888889	17	19	19	0.894736842105263
525591	1	3	4	4	0.75	11	12	12	0.916666666666667	12	13	13	0.923076923076923	12	13	13	0.923076923076923	4	5	5	0.8	11	12	12	0.916666666666667
525611	0	8	9	9	0.888888888888889	15	15	15	1	10	11	11	0.909090909090909	7	8	8	0.875	6	6	6	1	5	5	5	1
527340	1	9	10	10	0.9	10	11	11	0.909090909090909	12	12	12	1	10	10	10	1	7	7	7	1	12	12	12	1
527462	0	13	13	13	1	9	12	12	0.75	16	16	16	1	13	14	14	0.928571428571429	10	12	12	0.833333333333333	16	16	16	1
527471	0	6	7	7	0.857142857142857	9	9	9	1	6	6	6	1	9	9	9	1	9	9	9	1	10	12	12	0.833333333333333
527478	0	9	11	11	0.818181818181818	12	12	12	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	6	6	6	1	7	7	7	1
527501	1	12	13	13	0.923076923076923	13	16	16	0.8125	6	7	7	0.857142857142857	11	12	12	0.916666666666667	12	13	13	0.923076923076923	8	9	9	0.888888888888889
527504	1	9	9	9	1	13	14	14	0.928571428571429	9	9	9	1	6	6	6	1	8	9	9	0.888888888888889	11	11	11	1
527524	0	6	7	7	0.857142857142857	9	9	9	1	14	14	14	1	11	11	11	1	7	7	7	1	7	7	7	1
527987	0	11	12	12	0.916666666666667	3	5	5	0.6	9	11	11	0.818181818181818	9	10	10	0.9	8	8	8	1	8	8	8	1
527991	0	3	4	4	0.75	4	4	4	1	5	5	5	1	8	8	8	1	8	8	8	1	6	6	6	1
529296	0	12	13	13	0.923076923076923	12	13	13	0.923076923076923	8	8	8	1	8	9	9	0.888888888888889	8	10	10	0.8	8	11	11	0.727272727272727
529801	0	11	12	12	0.916666666666667	13	15	15	0.866666666666667	9	9	9	1	11	12	12	0.916666666666667	10	12	12	0.833333333333333	8	8	8	1
530155	0	16	17	17	0.941176470588235	13	13	13	1	7	8	8	0.875	5	7	7	0.714285714285714	9	10	10	0.9	7	7	7	1
531340	0	11	11	11	1	13	13	13	1	13	13	13	1	9	10	10	0.9	5	5	5	1	7	7	7	1
531879	1	5	5	5	1	9	9	9	1	7	8	8	0.875	5	9	9	0.555555555555556	8	10	10	0.8	5	5	5	1
531890	1	7	8	8	0.875	9	10	10	0.9	10	12	12	0.833333333333333	11	12	12	0.916666666666667	9	11	11	0.818181818181818	7	7	7	1
531927	1	7	9	9	0.777777777777778	12	12	12	1	8	11	11	0.727272727272727	6	6	6	1	6	8	8	0.75	13	15	15	0.866666666666667
531933	0	6	7	7	0.857142857142857	13	13	13	1	7	7	7	1	13	13	13	1	9	10	10	0.9	7	8	8	0.875
531937	0	5	5	5	1	6	7	7	0.857142857142857	13	14	14	0.928571428571429	7	7	7	1	13	13	13	1	8	9	9	0.888888888888889
531942	0	14	14	14	1	11	12	12	0.916666666666667	10	10	10	1	3	4	4	0.75	8	8	8	1	7	7	7	1
531957	1	9	11	11	0.818181818181818	6	7	7	0.857142857142857	7	7	7	1	11	11	11	1	9	9	9	1	12	12	12	1
531976	1	8	9	9	0.888888888888889	7	7	7	1	13	13	13	1	9	9	9	1	8	8	8	1	7	7	7	1
531991	0	12	14	14	0.857142857142857	7	7	7	1	7	7	7	1	9	10	10	0.9	12	12	12	1	8	8	8	1
532017	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	10	12	12	0.833333333333333	8	9	9	0.888888888888889	4	4	4	1	8	9	9	0.888888888888889
532284	1	13	13	13	1	14	15	15	0.933333333333333	6	7	7	0.857142857142857	8	8	8	1	8	8	8	1	11	11	11	1
532897	0	10	10	10	1	6	6	6	1	11	12	12	0.916666666666667	7	7	7	1	6	8	8	0.75	8	9	9	0.888888888888889
532953	0	8	9	9	0.888888888888889	10	10	10	1	6	7	7	0.857142857142857	8	10	10	0.8	7	8	8	0.875	12	14	14	0.857142857142857
533064	1	10	11	11	0.909090909090909	7	8	8	0.875	8	9	9	0.888888888888889	5	7	7	0.714285714285714	5	7	7	0.714285714285714	10	12	12	0.833333333333333
533105	0	4	4	4	1	10	10	10	1	4	4	4	1	5	6	6	0.833333333333333	7	7	7	1	10	10	10	1
534016	1	5	5	5	1	10	11	11	0.909090909090909	5	5	5	1	14	14	14	1	11	12	12	0.916666666666667	9	10	10	0.9
534184	0	10	11	11	0.909090909090909	8	9	9	0.888888888888889	10	10	10	1	12	12	12	1	7	9	9	0.777777777777778	5	5	5	1
534544	1	11	12	12	0.916666666666667	10	11	11	0.909090909090909	9	10	10	0.9	7	8	8	0.875	9	9	9	1	9	9	9	1
534546	1	10	11	11	0.909090909090909	9	10	10	0.9	12	12	12	1	11	11	11	1	7	8	8	0.875	7	8	8	0.875
534549	0	5	5	5	1	9	9	9	1	7	7	7	1	7	7	7	1	4	4	4	1	12	12	12	1
535277	0	10	10	10	1	6	6	6	1	10	11	11	0.909090909090909	15	16	16	0.9375	11	12	12	0.916666666666667	6	6	6	1
535278	0	11	11	11	1	15	15	15	1	9	9	9	1	8	9	9	0.888888888888889	9	9	9	1	6	7	7	0.857142857142857
535475	1	6	6	6	1	7	8	8	0.875	7	8	8	0.875	7	7	7	1	7	7	7	1	5	6	6	0.833333333333333
535478	0	8	10	10	0.8	8	9	9	0.888888888888889	10	12	12	0.833333333333333	8	10	10	0.8	6	6	6	1	13	14	14	0.928571428571429
535535	0	9	10	10	0.9	5	8	8	0.625	13	13	13	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	7	7	7	1
535606	0	11	13	13	0.846153846153846	12	12	12	1	16	18	18	0.888888888888889	8	8	8	1	9	9	9	1	13	14	14	0.928571428571429
535618	1	8	12	12	0.666666666666667	9	9	9	1	13	16	16	0.8125	9	9	9	1	13	13	13	1	8	9	9	0.888888888888889
535628	1	5	7	7	0.714285714285714	9	9	9	1	12	14	14	0.857142857142857	11	12	12	0.916666666666667	8	8	8	1	6	6	6	1
535636	1	7	10	10	0.7	5	5	5	1	8	9	9	0.888888888888889	11	14	14	0.785714285714286	11	13	13	0.846153846153846	7	8	8	0.875
535654	0	7	7	7	1	8	9	9	0.888888888888889	6	6	6	1	12	13	13	0.923076923076923	7	7	7	1	11	12	12	0.916666666666667
535657	0	6	7	7	0.857142857142857	7	8	8	0.875	7	8	8	0.875	11	11	11	1	14	15	15	0.933333333333333	7	8	8	0.875
535659	1	10	13	13	0.769230769230769	15	15	15	1	7	8	8	0.875	13	14	14	0.928571428571429	7	8	8	0.875	5	6	6	0.833333333333333
536163	0	6	8	8	0.75	13	13	13	1	6	6	6	1	10	13	13	0.769230769230769	7	8	8	0.875	7	8	8	0.875
536235	1	9	9	9	1	4	4	4	1	11	11	11	1	5	7	7	0.714285714285714	9	9	9	1	8	9	9	0.888888888888889
536395	1	13	14	14	0.928571428571429	8	8	8	1	8	8	8	1	10	12	12	0.833333333333333	12	12	12	1	11	13	13	0.846153846153846
536398	1	8	8	8	1	11	11	11	1	8	9	9	0.888888888888889	13	14	14	0.928571428571429	6	7	7	0.857142857142857	7	7	7	1
536422	0	7	7	7	1	12	13	13	0.923076923076923	8	9	9	0.888888888888889	7	8	8	0.875	12	12	12	1	10	11	11	0.909090909090909
536444	1	9	10	10	0.9	13	13	13	1	12	12	12	1	9	12	12	0.75	8	8	8	1	10	10	10	1
536464	1	7	8	8	0.875	10	10	10	1	4	5	5	0.8	10	12	12	0.833333333333333	3	3	3	1	10	12	12	0.833333333333333
536765	0	14	15	15	0.933333333333333	11	12	12	0.916666666666667	14	14	14	1	11	11	11	1	7	7	7	1	7	7	7	1
536849	1	8	8	8	1	13	15	15	0.866666666666667	7	7	7	1	5	5	5	1	6	8	8	0.75	7	9	9	0.777777777777778
537628	1	11	14	14	0.785714285714286	7	8	8	0.875	9	10	10	0.9	8	10	10	0.8	9	10	10	0.9	11	11	11	1
537866	0	5	5	5	1	14	14	14	1	9	11	11	0.818181818181818	9	10	10	0.9	10	11	11	0.909090909090909	9	13	13	0.692307692307692
538402	1	10	10	10	1	13	13	13	1	11	12	12	0.916666666666667	7	7	7	1	6	7	7	0.857142857142857	5	6	6	0.833333333333333
538673	0	9	9	9	1	7	10	10	0.7	8	9	9	0.888888888888889	9	11	11	0.818181818181818	9	9	9	1	8	9	9	0.888888888888889
538940	1	7	7	7	1	12	12	12	1	11	11	11	1	7	7	7	1	15	16	16	0.9375	7	8	8	0.875
539048	1	10	10	10	1	11	11	11	1	14	14	14	1	7	10	10	0.7	10	11	11	0.909090909090909	7	9	9	0.777777777777778
539185	1	11	11	11	1	10	10	10	1	9	9	9	1	10	14	14	0.714285714285714	7	8	8	0.875	15	15	15	1
539259	0	9	9	9	1	7	7	7	1	6	6	6	1	14	14	14	1	8	10	10	0.8	11	12	12	0.916666666666667
539292	0	8	10	10	0.8	9	11	11	0.818181818181818	7	7	7	1	7	7	7	1	11	11	11	1	10	10	10	1
539570	1	5	6	6	0.833333333333333	9	9	9	1	6	6	6	1	5	7	7	0.714285714285714	8	11	11	0.727272727272727	11	11	11	1
539772	1	8	8	8	1	7	7	7	1	12	12	12	1	7	8	8	0.875	14	14	14	1	6	6	6	1
540274	0	11	11	11	1	9	10	10	0.9	13	14	14	0.928571428571429	5	8	8	0.625	11	11	11	1	12	12	12	1
540971	0	5	6	6	0.833333333333333	8	10	10	0.8	11	11	11	1	14	14	14	1	10	11	11	0.909090909090909	7	8	8	0.875
541088	1	12	12	12	1	16	16	16	1	7	8	8	0.875	10	10	10	1	17	17	17	1	13	13	13	1
541142	0	12	12	12	1	7	7	7	1	7	7	7	1	14	14	14	1	12	12	12	1	4	5	5	0.8
541319	0	10	12	12	0.833333333333333	14	16	16	0.875	9	11	11	0.818181818181818	6	6	6	1	10	10	10	1	8	9	9	0.888888888888889
541528	1	10	10	10	1	11	12	12	0.916666666666667	5	5	5	1	14	15	15	0.933333333333333	10	11	11	0.909090909090909	14	15	15	0.933333333333333
541791	1	12	13	13	0.923076923076923	7	7	7	1	13	14	14	0.928571428571429	8	11	11	0.727272727272727	10	10	10	1	9	10	10	0.9
541805	1	8	8	8	1	6	6	6	1	2	2	2	1	14	14	14	1	15	15	15	1	6	8	8	0.75
541806	0	11	11	11	1	8	8	8	1	1	1	1	1	10	11	11	0.909090909090909	16	16	16	1	8	8	8	1
542066	1	6	6	6	1	14	14	14	1	8	8	8	1	9	10	10	0.9	4	4	4	1	7	7	7	1
542469	1	7	7	7	1	7	8	8	0.875	8	10	10	0.8	7	7	7	1	11	11	11	1	7	7	7	1
542477	1	7	7	7	1	8	8	8	1	9	9	9	1	9	9	9	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889
542565	1	14	15	15	0.933333333333333	7	7	7	1	10	10	10	1	10	10	10	1	5	6	6	0.833333333333333	8	8	8	1
542806	1	7	8	8	0.875	10	10	10	1	12	13	13	0.923076923076923	15	15	15	1	7	7	7	1	9	10	10	0.9
542978	1	14	14	14	1	12	12	12	1	10	10	10	1	7	8	8	0.875	6	6	6	1	7	7	7	1
543021	0	9	9	9	1	12	12	12	1	10	12	12	0.833333333333333	4	5	5	0.8	9	11	11	0.818181818181818	6	7	7	0.857142857142857
544254	0	6	8	8	0.75	8	9	9	0.888888888888889	12	12	12	1	7	8	8	0.875	11	12	12	0.916666666666667	8	9	9	0.888888888888889
544734	0	5	6	6	0.833333333333333	12	12	12	1	8	8	8	1	11	13	13	0.846153846153846	6	6	6	1	11	11	11	1
544991	0	8	8	8	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	7	9	9	0.777777777777778	8	8	8	1	12	12	12	1
545019	1	8	8	8	1	10	10	10	1	16	16	16	1	11	12	12	0.916666666666667	4	5	5	0.8	11	12	12	0.916666666666667
545253	0	8	8	8	1	11	12	12	0.916666666666667	11	12	12	0.916666666666667	7	9	9	0.777777777777778	6	8	8	0.75	7	7	7	1
545436	0	9	10	10	0.9	8	10	10	0.8	6	7	7	0.857142857142857	10	10	10	1	4	4	4	1	6	7	7	0.857142857142857
546195	0	9	9	9	1	5	5	5	1	5	6	6	0.833333333333333	13	15	15	0.866666666666667	13	13	13	1	10	10	10	1
547487	1	9	9	9	1	3	3	3	1	11	12	12	0.916666666666667	9	10	10	0.9	9	9	9	1	6	6	6	1
547520	1	9	11	11	0.818181818181818	8	8	8	1	5	7	7	0.714285714285714	14	14	14	1	12	12	12	1	10	10	10	1
547530	0	10	10	10	1	7	7	7	1	8	9	9	0.888888888888889	9	10	10	0.9	9	9	9	1	7	7	7	1
547842	1	11	11	11	1	5	6	6	0.833333333333333	8	8	8	1	8	8	8	1	8	8	8	1	13	13	13	1
547906	0	8	9	9	0.888888888888889	7	9	9	0.777777777777778	8	11	11	0.727272727272727	5	6	6	0.833333333333333	9	9	9	1	10	10	10	1
547917	0	10	11	11	0.909090909090909	10	10	10	1	7	10	10	0.7	6	8	8	0.75	9	9	9	1	7	7	7	1
548255	1	13	15	15	0.866666666666667	8	9	9	0.888888888888889	8	9	9	0.888888888888889	4	6	6	0.666666666666667	4	4	4	1	10	10	10	1
548416	0	12	14	14	0.857142857142857	8	8	8	1	9	9	9	1	13	13	13	1	15	15	15	1	4	5	5	0.8
548419	0	6	7	7	0.857142857142857	11	11	11	1	6	8	8	0.75	14	14	14	1	9	9	9	1	12	12	12	1
548435	0	15	18	18	0.833333333333333	10	10	10	1	11	12	12	0.916666666666667	8	8	8	1	6	7	7	0.857142857142857	6	6	6	1
548908	0	7	7	7	1	9	11	11	0.818181818181818	17	19	19	0.894736842105263	8	8	8	1	9	10	10	0.9	7	7	7	1
549001	0	5	5	5	1	7	8	8	0.875	9	10	10	0.9	8	9	9	0.888888888888889	7	8	8	0.875	9	10	10	0.9
549140	1	6	6	6	1	10	10	10	1	10	10	10	1	10	11	11	0.909090909090909	11	11	11	1	13	13	13	1
550002	0	9	11	11	0.818181818181818	12	13	13	0.923076923076923	8	8	8	1	10	12	12	0.833333333333333	7	8	8	0.875	15	15	15	1
550088	1	9	9	9	1	13	14	14	0.928571428571429	10	10	10	1	13	14	14	0.928571428571429	12	13	13	0.923076923076923	6	7	7	0.857142857142857
550278	1	7	7	7	1	11	12	12	0.916666666666667	8	8	8	1	7	8	8	0.875	10	10	10	1	8	9	9	0.888888888888889
550799	0	12	12	12	1	2	2	2	1	11	15	15	0.733333333333333	8	9	9	0.888888888888889	11	13	13	0.846153846153846	11	11	11	1
550944	1	7	7	7	1	12	15	15	0.8	10	11	11	0.909090909090909	12	13	13	0.923076923076923	9	9	9	1	8	10	10	0.8
550956	1	15	17	17	0.882352941176471	7	8	8	0.875	11	11	11	1	4	4	4	1	5	7	7	0.714285714285714	10	12	12	0.833333333333333
550971	0	9	9	9	1	13	13	13	1	10	10	10	1	9	10	10	0.9	8	9	9	0.888888888888889	12	14	14	0.857142857142857
551050	0	9	10	10	0.9	5	6	6	0.833333333333333	8	9	9	0.888888888888889	5	7	7	0.714285714285714	11	13	13	0.846153846153846	9	10	10	0.9
551404	1	10	10	10	1	12	12	12	1	7	7	7	1	11	12	12	0.916666666666667	11	11	11	1	4	5	5	0.8
551440	0	14	14	14	1	15	16	16	0.9375	10	11	11	0.909090909090909	6	6	6	1	7	7	7	1	13	14	14	0.928571428571429
552093	1	5	7	7	0.714285714285714	6	8	8	0.75	9	10	10	0.9	8	8	8	1	7	7	7	1	7	8	8	0.875
552771	1	7	8	8	0.875	7	7	7	1	7	9	9	0.777777777777778	9	9	9	1	6	9	9	0.666666666666667	8	8	8	1
553229	1	11	12	12	0.916666666666667	11	13	13	0.846153846153846	7	10	10	0.7	8	9	9	0.888888888888889	9	9	9	1	9	9	9	1
553295	0	15	16	16	0.9375	10	10	10	1	7	9	9	0.777777777777778	5	5	5	1	6	6	6	1	8	10	10	0.8
553545	0	11	12	12	0.916666666666667	7	8	8	0.875	8	9	9	0.888888888888889	9	9	9	1	11	11	11	1	7	8	8	0.875
553856	0	10	11	11	0.909090909090909	9	10	10	0.9	7	7	7	1	11	11	11	1	7	9	9	0.777777777777778	12	12	12	1
553976	1	7	8	8	0.875	9	12	12	0.75	8	8	8	1	8	8	8	1	11	11	11	1	9	9	9	1
554094	1	6	7	7	0.857142857142857	12	15	15	0.8	11	14	14	0.785714285714286	5	6	6	0.833333333333333	5	5	5	1	9	10	10	0.9
554112	1	10	12	12	0.833333333333333	12	12	12	1	5	6	6	0.833333333333333	8	9	9	0.888888888888889	9	12	12	0.75	9	10	10	0.9
554146	1	6	6	6	1	13	14	14	0.928571428571429	8	9	9	0.888888888888889	8	9	9	0.888888888888889	7	8	8	0.875	14	15	15	0.933333333333333
554273	1	13	15	15	0.866666666666667	12	14	14	0.857142857142857	13	13	13	1	9	10	10	0.9	9	11	11	0.818181818181818	5	7	7	0.714285714285714
554286	0	10	12	12	0.833333333333333	4	5	5	0.8	11	11	11	1	10	11	11	0.909090909090909	5	5	5	1	10	10	10	1
554371	1	15	15	15	1	9	9	9	1	14	14	14	1	10	10	10	1	6	7	7	0.857142857142857	7	8	8	0.875
554377	0	6	7	7	0.857142857142857	9	10	10	0.9	15	16	16	0.9375	4	5	5	0.8	10	11	11	0.909090909090909	8	10	10	0.8
554513	0	5	5	5	1	12	14	14	0.857142857142857	10	11	11	0.909090909090909	6	7	7	0.857142857142857	8	9	9	0.888888888888889	8	9	9	0.888888888888889
554573	1	7	7	7	1	14	15	15	0.933333333333333	5	5	5	1	11	11	11	1	4	4	4	1	10	11	11	0.909090909090909
554597	1	11	15	15	0.733333333333333	5	6	6	0.833333333333333	9	10	10	0.9	9	10	10	0.9	10	11	11	0.909090909090909	4	5	5	0.8
554872	1	4	4	4	1	9	9	9	1	14	14	14	1	3	4	4	0.75	6	7	7	0.857142857142857	13	13	13	1
555804	1	10	12	12	0.833333333333333	6	7	7	0.857142857142857	7	8	8	0.875	7	7	7	1	7	8	8	0.875	4	6	6	0.666666666666667
555810	1	4	4	4	1	10	10	10	1	2	4	4	0.5	10	10	10	1	9	9	9	1	10	12	12	0.833333333333333
556186	0	9	9	9	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	17	18	18	0.944444444444444	13	14	14	0.928571428571429	9	11	11	0.818181818181818
557135	0	8	10	10	0.8	17	17	17	1	15	16	16	0.9375	13	14	14	0.928571428571429	9	9	9	1	13	13	13	1
557210	1	6	6	6	1	11	11	11	1	10	10	10	1	7	9	9	0.777777777777778	7	7	7	1	15	16	16	0.9375
557743	0	7	7	7	1	17	17	17	1	11	12	12	0.916666666666667	5	5	5	1	13	13	13	1	10	10	10	1
558223	0	12	13	13	0.923076923076923	13	13	13	1	12	12	12	1	8	8	8	1	9	9	9	1	8	9	9	0.888888888888889
558928	1	10	10	10	1	9	11	11	0.818181818181818	11	11	11	1	6	7	7	0.857142857142857	9	11	11	0.818181818181818	10	12	12	0.833333333333333
559135	1	10	11	11	0.909090909090909	9	9	9	1	9	9	9	1	5	5	5	1	10	11	11	0.909090909090909	5	6	6	0.833333333333333
559155	1	8	8	8	1	6	6	6	1	12	12	12	1	10	10	10	1	12	14	14	0.857142857142857	12	15	15	0.8
559344	1	13	14	14	0.928571428571429	14	14	14	1	9	9	9	1	13	14	14	0.928571428571429	8	9	9	0.888888888888889	8	9	9	0.888888888888889
559543	1	6	10	10	0.6	10	14	14	0.714285714285714	2	8	8	0.25	5	7	7	0.714285714285714	7	12	12	0.583333333333333	4	6	6	0.666666666666667
559548	0	1	9	9	0.111111111111111	3	11	11	0.272727272727273	0	11	11	0	2	8	8	0.25	2	10	10	0.2	4	10	10	0.4
559552	0	0	14	14	0	0	12	12	0	3	10	10	0.3	3	14	14	0.214285714285714	3	9	9	0.333333333333333	1	8	8	0.125
559562	0	2	10	10	0.2	3	18	18	0.166666666666667	1	13	13	0.0769230769230769	0	8	8	0	0	6	6	0	1	14	14	0.0714285714285714
559566	0	2	12	12	0.166666666666667	2	11	11	0.181818181818182	2	9	9	0.222222222222222	0	9	9	0	0	8	8	0	3	6	6	0.5
559567	0	0	13	13	0	0	12	12	0	1	10	10	0.1	3	15	15	0.2	2	7	7	0.285714285714286	2	13	13	0.153846153846154
559574	0	0	6	6	0	1	10	10	0.1	0	9	9	0	3	12	12	0.25	0	8	8	0	1	10	10	0.1
559814	0	0	7	7	0	0	10	10	0	0	6	6	0	0	9	9	0	1	12	12	0.0833333333333333	3	12	12	0.25
559945	0	0	8	8	0	1	8	8	0.125	3	12	12	0.25	1	14	14	0.0714285714285714	0	6	6	0	0	9	9	0
560248	0	1	9	9	0.111111111111111	5	15	15	0.333333333333333	1	11	11	0.0909090909090909	0	7	7	0	2	14	14	0.142857142857143	2	9	9	0.222222222222222
560433	0	0	9	9	0	1	12	12	0.0833333333333333	1	5	5	0.2	0	8	8	0	0	5	5	0	2	6	6	0.333333333333333
560447	0	2	4	4	0.5	1	10	10	0.1	0	6	6	0	0	8	8	0	2	15	15	0.133333333333333	0	7	7	0
560590	0	2	11	11	0.181818181818182	3	14	14	0.214285714285714	0	6	6	0	4	12	12	0.333333333333333	0	10	10	0	2	11	11	0.181818181818182
561965	0	1	9	9	0.111111111111111	1	10	10	0.1	2	10	10	0.2	0	4	4	0	0	8	8	0	1	7	7	0.142857142857143
562162	0	2	11	11	0.181818181818182	1	13	13	0.0769230769230769	0	4	4	0	0	12	12	0	4	10	10	0.4	1	7	7	0.142857142857143
562523	0	1	5	5	0.2	1	9	9	0.111111111111111	2	8	8	0.25	1	10	10	0.1	2	8	8	0.25	1	7	7	0.142857142857143
562527	0	0	8	8	0	1	14	14	0.0714285714285714	0	3	3	0	1	9	9	0.111111111111111	3	12	12	0.25	2	14	14	0.142857142857143
562557	0	1	9	9	0.111111111111111	0	8	8	0	4	13	13	0.307692307692308	1	8	8	0.125	1	9	9	0.111111111111111	0	11	11	0
562569	0	3	8	8	0.375	1	15	15	0.0666666666666667	3	17	17	0.176470588235294	2	10	10	0.2	0	6	6	0	0	9	9	0
562582	0	4	4	4	1	8	13	13	0.615384615384615	5	9	9	0.555555555555556	8	11	11	0.727272727272727	9	16	16	0.5625	5	14	14	0.357142857142857
562733	0	11	11	11	1	6	8	8	0.75	8	9	9	0.888888888888889	6	7	7	0.857142857142857	14	14	14	1	6	10	10	0.6
562826	0	6	8	8	0.75	13	13	13	1	12	14	14	0.857142857142857	11	11	11	1	12	12	12	1	11	12	12	0.916666666666667
563319	0	8	9	9	0.888888888888889	5	6	6	0.833333333333333	8	9	9	0.888888888888889	9	10	10	0.9	2	3	3	0.666666666666667	7	8	8	0.875
563507	1	13	13	13	1	9	9	9	1	6	6	6	1	10	11	11	0.909090909090909	10	10	10	1	6	7	7	0.857142857142857
563617	1	13	13	13	1	8	8	8	1	9	9	9	1	7	7	7	1	6	7	7	0.857142857142857	7	8	8	0.875
563645	0	9	10	10	0.9	10	12	12	0.833333333333333	5	6	6	0.833333333333333	13	14	14	0.928571428571429	12	12	12	1	8	10	10	0.8
563774	1	9	9	9	1	9	10	10	0.9	5	5	5	1	8	8	8	1	12	13	13	0.923076923076923	7	7	7	1
563876	1	9	9	9	1	13	15	15	0.866666666666667	9	11	11	0.818181818181818	5	5	5	1	13	13	13	1	10	10	10	1
565380	0	12	15	15	0.8	13	13	13	1	10	12	12	0.833333333333333	7	7	7	1	4	6	6	0.666666666666667	11	14	14	0.785714285714286
565428	0	8	11	11	0.727272727272727	10	11	11	0.909090909090909	8	9	9	0.888888888888889	9	10	10	0.9	8	8	8	1	16	16	16	1
565515	1	8	10	10	0.8	9	9	9	1	7	7	7	1	9	10	10	0.9	8	8	8	1	14	14	14	1
565609	0	7	8	8	0.875	14	15	15	0.933333333333333	8	10	10	0.8	10	10	10	1	11	11	11	1	3	3	3	1
565612	0	4	4	4	1	12	13	13	0.923076923076923	12	12	12	1	11	13	13	0.846153846153846	8	8	8	1	12	12	12	1
565669	1	19	19	19	1	11	11	11	1	11	11	11	1	12	12	12	1	11	11	11	1	8	8	8	1
565903	0	3	3	3	1	7	7	7	1	6	7	7	0.857142857142857	7	7	7	1	10	11	11	0.909090909090909	3	3	3	1
565913	0	11	11	11	1	15	15	15	1	7	7	7	1	7	7	7	1	11	11	11	1	8	9	9	0.888888888888889
565932	1	14	15	15	0.933333333333333	8	10	10	0.8	9	10	10	0.9	9	10	10	0.9	9	11	11	0.818181818181818	6	8	8	0.75
565935	0	8	8	8	1	7	7	7	1	9	10	10	0.9	9	10	10	0.9	13	13	13	1	2	2	2	1
566200	0	12	14	14	0.857142857142857	5	5	5	1	8	9	9	0.888888888888889	18	19	19	0.947368421052632	10	11	11	0.909090909090909	6	7	7	0.857142857142857
566203	0	4	11	11	0.363636363636364	3	5	5	0.6	8	14	14	0.571428571428571	7	13	13	0.538461538461538	5	15	15	0.333333333333333	4	9	9	0.444444444444444
566726	0	2	12	12	0.166666666666667	2	11	11	0.181818181818182	2	10	10	0.2	3	8	8	0.375	1	13	13	0.0769230769230769	2	8	8	0.25
566890	0	2	12	12	0.166666666666667	1	6	6	0.166666666666667	0	7	7	0	3	8	8	0.375	3	12	12	0.25	1	12	12	0.0833333333333333
567211	0	0	11	11	0	0	6	6	0	0	10	10	0	1	8	8	0.125	0	4	4	0	1	11	11	0.0909090909090909
567257	0	2	12	12	0.166666666666667	1	6	6	0.166666666666667	1	8	8	0.125	1	7	7	0.142857142857143	3	12	12	0.25	0	15	15	0
567303	0	1	7	7	0.142857142857143	2	10	10	0.2	1	11	11	0.0909090909090909	0	15	15	0	0	4	4	0	2	10	10	0.2
567398	0	2	12	12	0.166666666666667	1	6	6	0.166666666666667	1	12	12	0.0833333333333333	1	8	8	0.125	1	10	10	0.1	2	14	14	0.142857142857143
567411	0	0	12	12	0	3	13	13	0.230769230769231	4	15	15	0.266666666666667	2	9	9	0.222222222222222	2	10	10	0.2	2	11	11	0.181818181818182
567434	0	1	9	9	0.111111111111111	1	14	14	0.0714285714285714	1	8	8	0.125	2	12	12	0.166666666666667	1	8	8	0.125	2	10	10	0.2
567451	0	0	5	5	0	2	8	8	0.25	1	6	6	0.166666666666667	1	11	11	0.0909090909090909	0	8	8	0	5	18	18	0.277777777777778
568104	0	0	8	8	0	1	13	13	0.0769230769230769	4	11	11	0.363636363636364	0	10	10	0	1	13	13	0.0769230769230769	2	9	9	0.222222222222222
568535	0	1	8	8	0.125	2	8	8	0.25	1	7	7	0.142857142857143	0	6	6	0	2	8	8	0.25	2	10	10	0.2
568953	0	0	5	5	0	3	15	15	0.2	1	12	12	0.0833333333333333	2	11	11	0.181818181818182	1	15	15	0.0666666666666667	2	11	11	0.181818181818182
569210	0	2	8	8	0.25	0	11	11	0	3	5	5	0.6	2	5	5	0.4	1	8	8	0.125	2	10	10	0.2
569215	0	4	14	14	0.285714285714286	2	6	6	0.333333333333333	0	6	6	0	3	13	13	0.230769230769231	1	4	4	0.25	2	7	7	0.285714285714286
570239	0	1	11	11	0.0909090909090909	0	5	5	0	1	10	10	0.1	1	10	10	0.1	1	14	14	0.0714285714285714	2	9	9	0.222222222222222
